action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,290110,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3)CC2)cc1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '25.41', 'le': '0.46', 'lle': '3.82', 'sei': '114.69'}",CHEMBL341497,,CHEMBL341497,7.43,0,http://www.openphacts.org/units/Nanomolar,244330,=,1,1,=,,IC50,nM,,37.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,37.0
,,290113,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Clc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '25.40', 'le': '0.49', 'lle': '4.03', 'sei': '128.10'}",CHEMBL1202215,,CHEMBL126633,8.30,0,http://www.openphacts.org/units/Nanomolar,244331,=,1,1,=,,IC50,nM,,5.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,5.0
,,290116,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1Cl,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '18.49', 'le': '0.38', 'lle': '1.76', 'sei': '103.12'}",CHEMBL1202212,,CHEMBL126429,6.68,0,http://www.openphacts.org/units/Nanomolar,244362,=,1,1,=,,IC50,nM,,208.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,208.0
,,290119,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Cc1cc(F)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '22.09', 'le': '0.41', 'lle': '3.11', 'sei': '110.61'}",CHEMBL1202209,,CHEMBL339674,7.17,0,http://www.openphacts.org/units/Nanomolar,244355,=,1,1,=,,IC50,nM,,68.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,68.0
,,290122,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.COc1c(Cl)cc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1Cl,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '16.97', 'le': '0.35', 'lle': '1.71', 'sei': '42.28'}",CHEMBL1202204,,CHEMBL337951,6.64,0,http://www.openphacts.org/units/Nanomolar,244348,=,1,1,=,,IC50,nM,,228.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,228.0
,,290125,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccncc3)CC2)cc1,,,CHEMBL1133592,J Med Chem,2000.0,,CHEMBL1202207,,CHEMBL340065,,0,http://www.openphacts.org/units/Nanomolar,244345,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,292540,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Clc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(Cl)c1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '19.46', 'le': '0.40', 'lle': '2.11', 'sei': '108.51'}",CHEMBL1204116,,CHEMBL302075,7.03,0,http://www.openphacts.org/units/Nanomolar,244359,=,1,1,=,,IC50,nM,,93.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,93.0
,,292549,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.COc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccc(Cl)cc3Cl)CC2)cc1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '20.84', 'le': '0.43', 'lle': '3.22', 'sei': '51.91'}",CHEMBL1202206,,CHEMBL129556,8.15,0,http://www.openphacts.org/units/Nanomolar,244343,=,1,1,=,,IC50,nM,,7.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,7.0
,,293714,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Cc1ccc(N2CCN(C[C@@H]3C[C@H]3c3ccccc3)CC2)c(C)c1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '22.27', 'le': '0.41', 'lle': '2.91', 'sei': '110.13'}",CHEMBL1202208,,CHEMBL126493,7.14,0,http://www.openphacts.org/units/Nanomolar,244350,=,1,1,=,,IC50,nM,,73.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,73.0
,,296390,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Cc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c(C)c1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '22.92', 'le': '0.42', 'lle': '3.12', 'sei': '113.38'}",CHEMBL1204119,,CHEMBL338337,7.35,0,http://www.openphacts.org/units/Nanomolar,244351,=,1,1,=,,IC50,nM,,45.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,45.0
,,297672,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.COc1ccc(Cl)cc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '23.26', 'le': '0.45', 'lle': '4.03', 'sei': '52.84'}",CHEMBL1202205,,CHEMBL126604,8.30,0,http://www.openphacts.org/units/Nanomolar,244349,=,1,1,=,,IC50,nM,,5.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,5.0
,,300303,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.COc1ccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)cc1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '18.99', 'le': '0.35', 'lle': '2.50', 'sei': '38.98'}",CHEMBL1202224,,CHEMBL337983,6.12,0,http://www.openphacts.org/units/Nanomolar,244336,=,1,1,=,,IC50,nM,,752.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,752.0
,,300306,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Clc1cc(Cl)cc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '20.74', 'le': '0.43', 'lle': '2.57', 'sei': '115.66'}",CHEMBL1202225,,CHEMBL129324,7.50,0,http://www.openphacts.org/units/Nanomolar,244337,=,1,1,=,,IC50,nM,,32.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,32.0
,,300309,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3cccc(Cl)c3)CC2)cc1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '21.03', 'le': '0.41', 'lle': '2.85', 'sei': '111.91'}",CHEMBL1202223,,CHEMBL126793,7.25,0,http://www.openphacts.org/units/Nanomolar,244340,=,1,1,=,,IC50,nM,,56.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,56.0
,,303809,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,Br.Br.COc1cc(F)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '23.50', 'le': '0.44', 'lle': '4.24', 'sei': '50.92'}",CHEMBL1202214,,CHEMBL126269,8.00,0,http://www.openphacts.org/units/Nanomolar,244357,=,1,1,=,,IC50,nM,,10.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10.0
,,303812,[],CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,,,CHEMBL1133592,J Med Chem,2000.0,"{'bei': '16.31', 'le': '0.38', 'lle': '3.38', 'sei': '11.92'}",CHEMBL22242,REMOXIPRIDE,CHEMBL22242,6.06,0,http://www.openphacts.org/units/Nanomolar,244354,=,1,1,=,,IC50,nM,,880.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,880.0
,Not Determined,349023,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)N=C(N1CCN(C)CC1)c1ccccc1N2,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL73074,,CHEMBL73074,,0,http://www.openphacts.org/units/Nanomolar,127984,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,Not Determined,350289,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1N2,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL72794,,CHEMBL72794,,0,http://www.openphacts.org/units/Nanomolar,127985,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,,351725,[],CHEMBL884444,Compound was tested in vitro for its binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '22.17', 'le': '0.43', 'lle': '3.50', 'sei': '25.89'}",CHEMBL831,LOXAPINE,CHEMBL831,7.27,0,http://www.openphacts.org/units/Nanomolar,127979,=,1,1,=,,IC50,nM,,54.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,54.0
,,353143,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '22.85', 'le': '0.44', 'lle': '3.75', 'sei': '24.19'}",CHEMBL415300,ISOCLOZAPINE,CHEMBL415300,7.47,0,http://www.openphacts.org/units/Nanomolar,127975,=,1,1,=,,IC50,nM,,34.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,34.0
,,356184,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '15.56', 'le': '0.31', 'lle': '3.55', 'sei': '9.23'}",CHEMBL72292,,CHEMBL72292,6.85,0,http://www.openphacts.org/units/Nanomolar,127971,=,1,1,=,,IC50,nM,,140.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,140.0
,,360335,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '20.15', 'le': '0.39', 'lle': '2.87', 'sei': '21.33'}",CHEMBL42,CLOZAPINE,CHEMBL42,6.58,0,http://www.openphacts.org/units/Nanomolar,127970,=,1,1,=,,IC50,nM,,260.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,260.0
,Not Determined,362892,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3cc(OS(=O)(=O)C(F)(F)F)ccc3Nc3ccccc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL310712,,CHEMBL310712,,0,http://www.openphacts.org/units/Nanomolar,127973,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,Not Determined,364585,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3cc(OS(C)(=O)=O)ccc3Nc3ccccc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL70609,,CHEMBL70609,,0,http://www.openphacts.org/units/Nanomolar,127972,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,Not Determined,366049,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Nc3ccc(OS(C)(=O)=O)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL307163,,CHEMBL307163,,0,http://www.openphacts.org/units/Nanomolar,127974,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,,369930,[],CHEMBL857158,Binding affinity for human cloned Dopamine receptor D2L,B,,,BAO_0000190,BAO_0000357,single protein format,CNCC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '20.58', 'le': '0.38', 'lle': '2.71', 'sei': '23.55'}",CHEMBL81485,,CHEMBL81485,5.77,0,http://www.openphacts.org/units/Nanomolar,147845,=,1,1,=,,IC50,nM,,1698.24,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.77
,,370265,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '15.84', 'le': '0.33', 'lle': '3.57', 'sei': '10.13'}",CHEMBL70319,,CHEMBL70319,7.52,0,http://www.openphacts.org/units/Nanomolar,127976,=,1,1,=,,IC50,nM,,30.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,30.0
,Not Determined,370280,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Nc3ccc(O)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL308090,,CHEMBL308090,,0,http://www.openphacts.org/units/Nanomolar,127983,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,Not Determined,370291,[],CHEMBL671076,Binding affinity towards human Dopamine receptor D2; Not tested,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3cc(O)ccc3Nc3ccccc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL70377,,CHEMBL70377,,0,http://www.openphacts.org/units/Nanomolar,127982,,1,0,,,IC50,nM,,,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,
,,371618,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '22.11', 'le': '0.44', 'lle': '3.88', 'sei': '20.50'}",CHEMBL54,HALOPERIDOL,CHEMBL54,8.31,0,http://www.openphacts.org/units/Nanomolar,127969,=,1,1,=,,IC50,nM,,4.9,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,4.9
,,371638,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Sc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '16.70', 'le': '0.35', 'lle': '3.93', 'sei': '12.28'}",CHEMBL73589,,CHEMBL73589,7.64,0,http://www.openphacts.org/units/Nanomolar,127980,=,1,1,=,,IC50,nM,,23.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,23.0
,,372649,[],CHEMBL857158,Binding affinity for human cloned Dopamine receptor D2L,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '20.58', 'le': '0.38', 'lle': '2.66', 'sei': '38.57'}",CHEMBL83658,,CHEMBL83658,6.06,1,http://www.openphacts.org/units/Nanomolar,147852,=,1,1,=,,IC50,nM,,870.96,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,6.06
,,374575,[],CHEMBL884444,Compound was tested in vitro for its binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(C)(=O)=O)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,,CHEMBL306474,,CHEMBL306474,,0,http://www.openphacts.org/units/Nanomolar,127978,>,1,1,>,,IC50,nM,,1000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,376927,[],CHEMBL857158,Binding affinity for human cloned Dopamine receptor D2L,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '16.28', 'le': '0.30', 'lle': '1.23', 'sei': '31.95'}",CHEMBL313189,,CHEMBL313189,5.02,0,http://www.openphacts.org/units/Nanomolar,147856,=,1,1,=,,IC50,nM,,9549.93,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.02
,,378666,[],CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,,,CHEMBL1132638,J Med Chem,1999.0,"{'bei': '16.50', 'le': '0.33', 'lle': '3.93', 'sei': '10.20'}",CHEMBL430798,,CHEMBL430798,7.28,0,http://www.openphacts.org/units/Nanomolar,127981,=,1,1,=,,IC50,nM,,52.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,52.0
,,386983,[],CHEMBL857158,Binding affinity for human cloned Dopamine receptor D2L,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN2c3ccccc3Cc3ccccc3C2C1,,,CHEMBL1135380,Bioorg Med Chem Lett,2002.0,"{'bei': '19.48', 'le': '0.35', 'lle': '2.07', 'sei': '79.48'}",CHEMBL6437,MIANSERIN,CHEMBL6437,5.15,0,http://www.openphacts.org/units/Nanomolar,147857,=,1,1,=,,IC50,nM,,7079.46,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,pIC50,,UO_0000065,,5.15
,,442275,[],CHEMBL672304,Inhibitory concentration against Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,,,CHEMBL1128756,Bioorg Med Chem Lett,1995.0,,CHEMBL603,ZAFIRLUKAST,CHEMBL603,,0,http://www.openphacts.org/units/Nanomolar,43613,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,450225,[],CHEMBL663736,Compound was tested for its affinity towards dopaminergic (D2) receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccccc1N1CCN(C(=O)COc2ccc3[nH]cc(CCN)c3c2)CC1,,,CHEMBL1128860,Bioorg Med Chem Lett,1995.0,,CHEMBL120055,,CHEMBL120055,,0,http://www.openphacts.org/units/Nanomolar,312115,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,450234,[],CHEMBL672304,Inhibitory concentration against Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3ccc4ccc(Cl)cc4n3)c2)cc1,,,CHEMBL1128756,Bioorg Med Chem Lett,1995.0,,CHEMBL28902,,CHEMBL28902,,0,http://www.openphacts.org/units/Nanomolar,43612,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,455492,[],CHEMBL663736,Compound was tested for its affinity towards dopaminergic (D2) receptor,B,,,BAO_0000190,BAO_0000357,single protein format,NCCc1c[nH]c2ccc(OCC(=O)N3CCN(c4cccc5ccccc45)CC3)cc12,,,CHEMBL1128860,Bioorg Med Chem Lett,1995.0,,CHEMBL160581,,CHEMBL160581,,0,http://www.openphacts.org/units/Nanomolar,312110,>,1,1,>,,IC50,nM,,1000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,458242,[],CHEMBL672304,Inhibitory concentration against Dopamine receptor D2,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nc2cnccc2n1-c1ccc(OCc2cccc(/C=C/c3nc4cc(F)ccc4s3)c2)cc1,,,CHEMBL1128756,Bioorg Med Chem Lett,1995.0,,CHEMBL31714,,CHEMBL31714,,0,http://www.openphacts.org/units/Nanomolar,43610,>,1,1,>,,IC50,nM,,10000.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,10.0
,,464479,[],CHEMBL671650,Inhibitory concentration against binding of [3H]spiperone to human D2 dopaminergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccc2c(c1)CCN2,,,CHEMBL1129926,Bioorg Med Chem Lett,1997.0,"{'bei': '44.29', 'le': '0.82', 'lle': '4.63', 'sei': '18.56'}",CHEMBL19331,,CHEMBL19331,5.99,0,http://www.openphacts.org/units/Nanomolar,24510,=,1,1,=,,IC50,nM,,1030.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,1.03
,,471335,[],CHEMBL671650,Inhibitory concentration against binding of [3H]spiperone to human D2 dopaminergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,OC[C@H]1O[C@H](Oc2ccc(CC3NCCc4cc(O)c(O)cc43)cc2)[C@H](O)[C@H](O)[C@H]1O,,,CHEMBL1129926,Bioorg Med Chem Lett,1997.0,"{'bei': '12.96', 'le': '0.25', 'lle': '5.91', 'sei': '3.70'}",CHEMBL2303762,,CHEMBL2303762,5.62,0,http://www.openphacts.org/units/Nanomolar,24519,=,1,1,=,,IC50,nM,,2420.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,uM,UO_0000065,,2.42
,,474590,[],CHEMBL670114,The in vitro intrinsic activity was measured at DA D2 receptor by measuring its ability to increase [3H]thymidine uptake in CHO-K1 cells transfected with the Dopamine receptor D2,B,,,BAO_0000190,BAO_0000219,cell-based format,Fc1ccc(N2CCN(CC[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1,,,CHEMBL1131565,J Med Chem,1998.0,"{'bei': '18.52', 'le': '0.35', 'lle': '3.30', 'sei': '16.04'}",CHEMBL349034,,CHEMBL349034,7.10,0,http://www.openphacts.org/units/Nanomolar,324112,=,1,1,=,,IC50,nM,,79.0,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,79.0
,,489046,[],CHEMBL670114,The in vitro intrinsic activity was measured at DA D2 receptor by measuring its ability to increase [3H]thymidine uptake in CHO-K1 cells transfected with the Dopamine receptor D2,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccccc1N1CCN(CC[C@H]2CC[C@H](Nc3ncccn3)CC2)CC1,,,CHEMBL1131565,J Med Chem,1998.0,"{'bei': '20.24', 'le': '0.38', 'lle': '4.33', 'sei': '14.96'}",CHEMBL164792,,CHEMBL164792,8.00,0,http://www.openphacts.org/units/Nanomolar,324115,=,1,1,=,,IC50,nM,,9.9,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,IC50,nM,UO_0000065,,9.9
,,513661,[],CHEMBL672502,Binding affinity against Dopamine receptor D2L,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,,,CHEMBL1135009,Bioorg Med Chem Lett,2002.0,"{'bei': '19.36', 'le': '0.36', 'lle': '2.92', 'sei': '20.00'}",CHEMBL331077,,CHEMBL331077,5.72,0,http://www.openphacts.org/units/Nanomolar,226249,=,1,1,=,,IC50,nM,,1905.46,CHEMBL217,Homo sapiens,Dopamine D2 receptor,9606,,,Log IC50,,UO_0000065,,-5.72
